id	station	city
87694653	Gare de Génelard	Genelard
87694687	Gare de Paray-le-Monial	Paray-Le-Monial
87694695	Gare de Digoin	Digoin
87694737	Gare de La Clayette-Baudemont	Baudemont
87694778	Gare de Chauffailles	Chauffailles
87694851	Gare de St-Agnan	Saint-Agnan
87694869	Gare de Gilly-sur-Loire	Gilly-Sur-Loire
87696005	Gare de Nevers	Nevers
87696088	Gare de Briare	Briare
87696146	Gare de Cosne-sur-Loire	Cosne-Cours-Sur-Loire
87696161	Gare de Tracy-Sancerre	Tracy-Sur-Loire
87696179	Gare de Pouilly-sur-Loire	Pouilly-Sur-Loire
87696187	Gare de Mesves-Bulcy	Mesves-Sur-Loire
87696195	Gare de La-Charité-sur-Loire	La Charite-Sur-Loire
87696203	Gare de Tronsanges	Tronsanges
87696211	Gare de Pougues-les-Eaux	Pougues-Les-Eaux
87696229	Gare de Fourchambault	Fourchambault
87696260	Gare de Saincaize	Saincaize-Meauce
87696294	Gare de St-Pierre-le-Moûtier	Saint-Pierre-Le-Moutier
87696302	Gare de Chantenay-St-Imbert	Chantenay-Saint-Imbert
87696310	Gare de Villeneuve-sur-Allier	Villeneuve-Sur-Allier
87696328	Gare de Moulins-sur-Allier	Yzeure
87696336	Gare de Bessay	Bessay-Sur-Allier
87696351	Gare de Varennes-sur-Allier	Varennes-Sur-Allier
87696427	Gare de Dompierre-Sept-Fons	Dompierre-Sur-Besbre
87696450	Gare de Imphy	Imphy
87696468	Gare de Béard	Beard
87696484	Gare de Decize	Decize
87696492	Gare de Cercy-la-Tour	Cercy-La-Tour
87696534	Gare de Luzy(Nièvre)	Luzy
87696617	Gare de Corbigny	Corbigny
87696633	Gare de Flez-Cuzy-Tannay	Tannay
87696807	Gare de Clamecy	Clamecy
87696831	Gare de Coulanges-Sur-Yonne	Crain
87696856	Gare de Châtel-Censoir	Chatel-Censoir
87699223	Gare de Base-Aérienne	Gievres
87700153	Gare de Joncherey	Joncherey
87703975	Gare de Nîmes Pont-du-Gard	Manduel
87710731	Gare de Ecole-Valentin	Ecole-Valentin
87712026	Gare de Rully	Rully
87712182	Gare de Neuilly-lès-Dijon	Neuilly-Crimolois
87712265	Gare de Brétigny-Norges	Bretigny
87712323	Gare de Lantenay	Lantenay
87712331	Gare de Velars	Velars-Sur-Ouche
87712604	Gare de Ouges	Ouges
87712620	Gare de Longecourt-en-Plaine	Longecourt-En-Plaine
87712679	Gare de Chaugey	Losne
87713008	Gare de Dijon-Porte-Neuve	Dijon
87713040	Gare de Dijon-Ville	Dijon
87713065	Gare de Malain	Malain
87713073	Gare de Blaisy-Bas	Blaisy-Bas
87713081	Gare de Verrey	Verrey-Sous-Salmaise
87713099	Gare de Thenissey	Thenissey
87713115	Gare de Les Laumes-Alésia	Venarey-Les-Laumes
87713131	Gare de Montbard	Montbard
87713156	Gare de Nuits-sous-Ravières	Nuits
87713198	Gare de Tonnerre	Tonnerre
87713313	Gare de Genlis	Genlis
87713321	Gare de Collonges (Côte-d'Or)	Collonges-Et-Premieres
87713339	Gare de Villers-les-Pots	Villers-Les-Pots
87713347	Gare de Auxonne	Tillenay
87713412	Gare de Dole-Ville	Dole
87713503	Gare de Gevrey-Chambertin	Gevrey-Chambertin
87713511	Gare de Vougeot-Gilly-Les-Cît.	Gilly-Les-Citeaux
87713529	Gare de Nuits-St-Georges	Nuits-Saint-Georges
87713537	Gare de Corgoloin	Corgoloin
87713545	Gare de Beaune	Beaune
87713560	Gare de Meursault	Meursault
87713578	Gare de Chagny	Chagny
87713586	Gare de Fontaines-Mercurey	Fontaines
87713594	Gare de Santenay-les-Bains	Santenay
87713628	Gare de Saulon	Saulon-La-Chapelle
87713636	Gare de Aiserey	Aiserey
87713644	Gare de Brazey-en-Plaine	Brazey-En-Plaine
87713651	Gare de St-Jean-de-Losne	Saint-Usage
87713677	Gare de Seurre	Seurre
87713701	Gare de Mervans	Mervans
87713735	Gare de Louhans	Louhans
87713826	Gare de Ruffey	Ruffey-Les-Echirey
87713834	Gare de St-Julien-Clenay	Saint-Julien
87713842	Gare de Gemeaux	Gemeaux
87713859	Gare de Is-sur-Tille	Marcilly-Sur-Tille
87715003	Gare de Pontarlier	Pontarlier
87715102	Gare de Andelot	Andelot-En-Montagne
87715136	Gare de Frasne	Frasne
87715144	Gare de La Rivière	La Riviere-Drugeon
87715151	Gare de Ste-Colombe	Sainte-Colombe
87715219	Gare de Labergement-Ste-Marie	Labergement-Sainte-Marie
87715227	Les Longevilles-Rochej.	Longevilles-Mont-D'Or
87715326	Gare de Champagnole	Champagnole
87715383	Gare de La Chaux-des-Crotenay	Chaux-Des-Crotenay
87715391	Gare de La Chaumusse-Fort-du-Pl	La Chaumusse
87715417	Gare de St-Laurent-en-Grandvaux	Saint-Laurent-En-Grandvaux
87715433	Gare de Morbier	Morbier
87715441	Gare de Morez	Hauts De Bienne
87718007	Gare de Besançon-Viotte	Besancon
87718015	Gare de Besançon-Mouillère	Besancon
87718106	Gare de Montferrand-Thoraise	Montferrand-Le-Chateau
87718114	Gare de Torpes-Boussières	Torpes
87718122	Gare de Byans	Byans-Sur-Doubs
87718130	Gare de Liesle	Liesle
87718155	Gare de Arbois (Jura)	Arbois
87718189	Gare de Poligny	Poligny
87718197	Gare de St-Lothain	Saint-Lothain
87718213	Gare de Domblans-Voiteur	Domblans
87718239	Gare de Lons-le-Saunier	Lons-Le-Saunier
87718270	Gare de Cousance	Cousance
87718296	Gare de St-Amour	Saint-Amour
87718304	Gare de Franois	Franois
87718312	Gare de Dannemarie-Velesmes	Dannemarie-Sur-Crete
87718320	Gare de St-Vit	Saint-Vit
87718338	Gare de Ranchot	Ranchot
87718361	Gare de Orchamps	Orchamps
87718403	Gare de Roche-lez-Beaupré	Roche-Lez-Beaupre
87718411	Gare de Novillars	Novillars
87718429	Gare de Deluz	Deluz
87718437	Gare de Laissey	Laissey
87718460	Gare de Baume-les-Dames	Baume-Les-Dames
87718502	Gare de Saône	Saone
87718510	Gare de Mamirolle	Mamirolle
87718528	Gare de L'Hôpital-du-Gros-Bois	L'Hopital-Du-Grosbois
87718536	Gare de Etalans	Etalans
87718544	Gare de Le Valdahon	Valdahon
87718551	Gare de Avoudrey	Avoudrey
87718577	Gare de Gilley	Gilley
87718601	Gare de Valdahon-Camp-Militaire	Valdahon
87718619	Gare de Morteau	Morteau
87718833	Gare de Mouchard	Mouchard
87718841	Gare de Arc-et-Senans	Arc-Et-Senans
87718866	Gare de Montbarrey	Montbarrey
87721001	Gare de Lyon-Vaise	Lyon-Vaise
87721035	Gare de Amplepuis	Amplepuis
87721043	Gare de St-Victor-Thizy	Saint-Victor-Sur-Rhins
87721050	Gare de Régny	Regny
87721159	Gare de Lyon-St-Paul	Lyon
87721175	Gare de Lyon-Gorge-de-Loup	Lyon
87721225	Gare de Collonges-Fontaines	Collonges-Au-Mont-D'Or
87721241	Gare de Couzon-au-Mont-d'Or	Couzon-Au-Mont-D'Or
87721266	Gare de Albigny-Neuville	Albigny-Sur-Saone
87721282	Gare de St-Germain-au-Mont-d'Or	Saint-Germain-Au-Mont-D'Or
87721290	Gare de Quincieux	Quincieux
87721324	Gare de Anse	Anse
87721332	Gare de Villefranche-sur-Saône	Villefranche-Sur-Saone
87721340	Gare de St-Georges-de-Reneins	Saint-Georges-De-Reneins
87721357	Gare de Belleville-sur-Saône	Belleville-En-Beaujolais
87721415	Gare de Chazay-Marcilly	Marcilly-D'Azergues
87721423	Gare de Lozanne	Lozanne
87721431	Gare de L'Arbresle	Eveux
87721449	Gare de Dardilly-Le-Jubin	Dardilly
87721456	Gare de St-Romain-de-Popey	Saint-Romain-De-Popey
87721464	Gare de Pontcharra-St-Forgeux	Vindry-Sur-Turdine
87721472	Gare de Tarare	Tarare
87721480	Gare de Dardilly-Les-Mouilles	Ecully
87721506	Gare de Ecully-la-Demi-Lune	Tassin-La-Demi-Lune
87721514	Gare de Tassin	Tassin-La-Demi-Lune
87721522	Gare de Le Méridien	Charbonnieres-Les-Bains
87721530	Gare de Charbonnières-les-Bains	Charbonnieres-Les-Bains
87721548	Gare de La Tour-de-Salvagny	La Tour-De-Salvagny
87721555	Gare de Lentilly	Lentilly
87721563	Gare de Fleurieux-sur-Arbresle	Fleurieux-Sur-L'Arbresle
87721605	Gare de Sain-Bel	Sain-Bel
87721704	Gare de Les Flachères	Charbonnieres-Les-Bains
87721738	Gare de Dommartin-Lissieu	Dommartin
87721746	Gare de Civrieux-d'Azergues	Civrieux-D'Azergues
87721753	Gare de Chatillon-d'Azergues	Chatillon
87721761	Gare de Chessy (Rhône)	Chessy
87721787	Gare de Bois-d'Oingt-Légny	Legny
87721829	Gare de Chamelet	Chamelet
87721860	Gare de Lamure-sur-Azergues	Lamure-Sur-Azergues
87722025	Gare de Lyon-Perrache	Lyon
87722207	Gare de Oullins	Oullins
87722231	Gare de Pierre-Bénite	Pierre-Benite
87722249	Gare de Irigny - Yvours	Irigny
87722264	Gare de Vernaison	Vernaison
87722298	Gare de Grigny-Le Sablon	Grigny
87722405	Gare de Givors-Ville	Givors
87722439	Gare de Givors-Canal	Givors
87722538	Gare de Feyzin	Feyzin
87722546	Gare de Sérézin	Serezin-Du-Rhone
87722561	Gare de Chasse-sur-Rhône	Chasse-Sur-Rhone
87722579	Gare de Estressin	Vienne
87722587	Gare de Vienne	Vienne
87722652	Gare de St-Clair-les-Roches	Saint-Clair-Du-Rhone
87722678	Gare de Le Péage-de-Roussillon	Le Peage-De-Roussillon
87722702	Gare de Francheville	Francheville
87722710	Gare de Chaponost	Chaponost
87722728	Gare de Brignais	Brignais
87722744	Gare de Alai	Tassin-La-Demi-Lune
87723197	Gare de Lyon-Part-Dieu	Lyon
87723320	Gare de Vénissieux	Venissieux
87723353	Gare de St-Priest	Saint-Priest
87723387	Gare de St-Quentin-Fallavier	Saint-Quentin-Fallavier
87723395	Gare de La Verpillière	La Verpilliere
87723429	Gare de Bourgoin-Jallieu	Bourgoin-Jallieu
87723452	Gare de Cessieu	Cessieu
87723478	Gare de La Tour-du-Pin	La Tour-Du-Pin
87723494	Gare de St-André-le-Gaz	Saint-Andre-Le-Gaz
87723502	Gare de Crépieux-la-Pape	Rillieux-La-Pape
87723528	Gare de Miribel	Miribel
87723536	Gare de St-Maurice-de-Beynost	Saint-Maurice-De-Beynost
87723544	Gare de Beynost	Beynost
87723569	Gare de Montluel	Montluel
87723577	Gare de La Valbonne	Beligneux
87723585	Gare de Meximieux-Pérouges	Meximieux
87723700	Gare de Sathonay-Rillieux	Rillieux-La-Pape
87723718	Gare de Les Echets	Miribel
87723726	Gare de Mionnay	Mionnay
87723734	Gare de St-André-de-Corcy	Saint-Andre-De-Corcy
87723742	Gare de St-Marcel-en-Dombes	Saint-Marcel
87723759	Gare de Villars-les-Dombes	Villars-Les-Dombes
87723767	Gare de Marlieux-Chatillon	Marlieux
87723783	Gare de St-Paul-de-Varax	Saint-Paul-De-Varax
87723791	Gare de Servas-Lent	Servas
87725002	Gare de Chalon-sur-Saône	Chalon-Sur-Saone
87725614	Gare de Sennecey-le-Grand	Sennecey-Le-Grand
87725622	Gare de Tournus	Tournus
87725663	Gare de Fleurville-Pont-de-Vaux	Fleurville
87725671	Gare de Senozan	Senozan
87725689	Gare de Mâcon-Ville	Macon
87725705	Gare de Mâcon-Loché-TGV	Macon
87725713	Gare de CRÊCHE SUR SAÔNE - Mair	Creches-Sur-Saone
87725721	Gare de Pontanevaux	La Chapelle-De-Guinchay
87725739	Gare de Romanèche-Thorins	Romaneche-Thorins
87725804	Gare de Pont-de-Veyle	Crottet
87725820	Gare de Vonnas	Vonnas
87725838	Gare de Mézériat	Mezeriat
87725846	Gare de Polliat	Polliat
87725895	Gare de Echirolles	Echirolles
87726000	Gare de St-Etienne-Châteaucreux	Saint-Etienne
87726158	Gare de St-Etienne-la-Terrasse	Saint-Etienne
87726174	Gare de St-Etienne-le-Clapier	Saint-Etienne
87726190	Gare de St-Etienne-Bellevue	Saint-Etienne
87726208	Gare de Veauche St Galmier	Veauche
87726216	Gare de Bouthéon	Andrezieux-Boutheon
87726232	Gare de La Fouillouse	La Fouillouse
87726307	Gare de St-Chamond	Saint-Chamond
87726331	Gare de Rive-de-Gier	Rive-De-Gier
87726406	Gare de Andrézieux	Andrezieux-Boutheon
87726414	Gare de Bonson	Bonson
87726422	Gare de Sury-le-Comtal	Sury-Le-Comtal
87726430	Gare de St-Romain-le-Puy	Saint-Romain-Le-Puy
87726448	Gare de Montbrison	Montbrison
87726471	Gare de Boën	Boen-Sur-Lignon
87726703	Gare de La Ricamarie	La Ricamarie
87726711	Gare de Le Chambon-Feugerolles	Le Chambon-Feugerolles
87726729	Gare de Firminy	Firminy
87726737	Gare de Fraisse-Unieux	Fraisses
87726760	Gare de Aurec	Aurec-Sur-Loire
87726778	Gare de Bas-Monistrol	Bas-En-Basset
87726786	Gare de Pont-de-Lignon	Beauzac
87726802	Gare de Roanne	Roanne
87726828	Gare de Le Coteau	Le Coteau
87726851	Gare de St-Jodard	Saint-Jodard
87726869	Gare de Balbigny	Balbigny
87726877	Gare de Feurs	Feurs
87726885	Gare de Montrond-les-Bains	Montrond-Les-Bains
87726901	Gare de St-Etienne-Carnot	Saint-Etienne
87728501	Gare de St Fons	Saint-Fons
87731828	Gare de Lachaud-Curmilhac	Vissac-Auteyrac
87731885	Gare de Alleyras	Alleyras
87732008	Gare de Vichy	Vichy
87732206	Gare de St-Germain-des-Fossés	Saint-Germain-Des-Fosses
87732404	Gare de Gannat	Gannat
87734004	Gare de Clermont-Ferrand	Clermont-Ferrand
87734038	Gare de Royat-Chamalières	Chamalieres
87734046	Gare de Gerzat	Gerzat
87734053	Gare de Riom-Châtel-Guyon	Riom
87734087	Gare de Pont-du-Château	Pont-Du-Chateau
87734103	Gare de Pontmort	Chambaron Sur Morge
87734111	Gare de Aubiat	Aubiat
87734129	Gare de Aigueperse	Aigueperse
87734152	Gare de Sarliève-Cournon	Cournon-D'Auvergne
87734160	Gare de Le Cendre-Orcet	Le Cendre
87734178	Gare de Les Martres-de-Veyre	Les Martres-De-Veyre
87734186	Gare de Vic-le-Comte	Vic-Le-Comte
87734194	Gare de Parent-Coudes-Champeix	Parent
87734202	Gare de Issoire	Issoire
87734228	Gare de Le Breuil-sur-Couze	Le Breuil-Sur-Couze
87734244	Gare de Brassac-les-Mines	Brassac-Les-Mines
87734251	Gare de Arvant	Bournoncle-Saint-Pierre
87734269	Gare de Brioude	Brioude
87734293	Gare de Paulhaguet	Salzuit
87734301	Gare de St-Georges-d'Aurac	Mazeyrat-D'Allier
87734319	Gare de Langeac	Langeac
87734335	Gare de Monistrol-d'Allier	Monistrol-D'Allier
87734343	Gare de Chapeauroux	Saint Bonnet-Laval
87734350	Gare de Langogne	Langogne
87734368	Gare de Luc (Lozère)	Luc
87734426	Gare de Vertaizon	Vertaizon
87734442	Gare de Lezoux	Lezoux
87734459	Gare de Pont-de-Dore	Peschadoires
87734475	Gare de Thiers	Thiers
87734509	Noirétable	Noiretable
87734673	Gare de Darsac	Vernassal
87734699	Gare de Le Puy-en-Velay	Le Puy-En-Velay
87734707	Gare de Lavoûte-sur-Loire	Lavoute-Sur-Loire
87734715	Gare de St-Vincent-le-Château	Saint-Vincent
87734723	Gare de Vorey	Vorey
87734731	Gare de Chamalières	Chamalieres-Sur-Loire
87734749	Gare de Retournac	Retournac
87734871	Gare de Massiac-Blesle	Massiac
87741009	Gare de Chambéry-Chal.-les-Eaux	Chambery
87741074	Gare de Culoz	Culoz
87741108	Gare de Vions-Chanaz	Vions
87741116	Gare de Chindrieux	Chindrieux
87741132	Gare de Aix-les-Bains-le-Revard	Aix-Les-Bains
87741140	Gare de Viviers-du-Lac	Viviers-Du-Lac
87741181	Gare de Montmélian	Montmelian
87741223	Gare de St-Pierre-d'Albigny	Saint-Pierre-D'Albigny
87741231	Gare de Chamousset	Chamousset
87741256	Gare de Aiguebelle	Val-D'Arc
87741280	Gare de Epierre-St-Léger	Epierre
87741306	Gare de St-Avre-la-Chambre	Saint-Avre
87741421	Gare de Aiguebelette-le-Lac	Aiguebelette-Le-Lac
87741439	Gare de Lépin-le-Lac-la-Bauche	Lepin-Le-Lac
87741454	Gare de St-Béron-la-Bridoire	Saint-Beron
87741470	Gare de Pont-de-Beauvoisin	Le Pont-De-Beauvoisin
87741496	Gare de Les Abrets-Fitilieu	Les Abrets En Dauphine
87741504	Gare de Virieu-le-Grand-Belley	Virieu-Le-Grand
87741611	Gare de Grésy-sur-Isère	Gresy-Sur-Isere
87741629	Gare de Frontenex	Frontenex
87741645	Gare de Albertville	Albertville
87741678	La Bathie	La Bathie
87741694	Gare de Notre-Dame-de-Briançon	La Lechere
87741728	Gare de Moûtiers-Salins-Brides	Moutiers
87741769	Gare de Aime-la-Plagne	Aime-La-Plagne
87741777	Gare de Landry	Landry
87741793	Gare de Bourg-St-Maurice	Bourg-Saint-Maurice
87742007	Gare de Modane	Modane
87742320	Gare de St-Jean-de-Maurienne-A.	Saint-Jean-De-Maurienne
87742361	Gare de St-Michel-Valloire	Saint-Michel-De-Maurienne
87743005	Gare de Bourg-en-Bresse	Bourg-En-Bresse
87743112	Gare de St-Martin-du-Mont	Saint-Martin-Du-Mont
87743120	Gare de Pont-d'Ain	Pont-D'Ain
87743146	Gare de Ambronay-Priay	Ambronay
87743302	Gare de Ceyzériat	Ceyzeriat
87743328	Gare de Villereversure	Villereversure
87743336	Gare de Simandre-sur-Suran	Simandre-Sur-Suran
87743344	Gare de Cize-Bolozon	Bolozon
87743351	Gare de Nurieux Gare	Nurieux-Volognat
87743526	Gare de Bellignat	Bellignat
87743534	Gare de Oyonnax	Oyonnax
87743591	Molinges	Chassal-Molinges
87743633	Gare de Saint-Claude	Saint-Claude
87743716	Gare de Ambérieu-en-Bugey	Amberieu-En-Bugey
87743740	Gare de St-Rambert-en-Bugey	Saint-Rambert-En-Bugey
87743757	Gare de Tenay-Hauteville	Tenay
87745000	Gare de Bellegarde-s-V. Gare	Valserhone
87745380	Gare de Pougny-Chancy	Pougny
87745414	Gare de Valleiry	Valleiry
87745430	Gare de St-Julien-en-Genevois	Saint-Julien-En-Genevois
87745497	Gare de Annemasse	Annemasse
87745588	Gare de Machilly	Machilly
87745596	Gare de Bons-en-Chablais	Bons-En-Chablais
87745620	Gare de Perrignier	Perrignier
87745646	Gare de Thonon-les-Bains	Thonon-Les-Bains
87745679	Gare de Evian-les-Bains	Evian-Les-Bains
87745828	Gare de Seyssel-Corbonod	Corbonod
87746008	Gare de Annecy	Annecy
87746107	Gare de Grésy-sur-Aix	Gresy-Sur-Aix
87746115	Gare de Albens	Entrelacs
87746149	Gare de Rumilly	Rumilly
87746206	Gare de Pringy	Annecy
87746248	Gare de Groisy-Thorens-la-Caill	Groisy
87746305	Gare de La Roche-sur-Foron	La Roche-Sur-Foron
87746313	Gare de St-Pierre-en-Faucigny	Saint-Pierre-En-Faucigny
87746339	Gare de Bonneville	Bonneville
87746347	Gare de Marignier	Marignier
87746370	Gare de Cluses (Hte-Savoie)	Cluses
87746412	Gare de Magland	Magland
87746438	Gare de Sallanches-Comb.Megève	Sallanches
87746479	Gare de St-Gervais-L-B-Le-Fayet	Saint-Gervais-Les-Bains
87746511	Gare de Reignier	Reignier-Esery
87746701	Gare de Chedde	Passy
87746719	Gare de Servoz	Les Houches
87746727	Gare de Vaudagne	Les Houches
87746735	Gare de Viaduc-Ste-Marie	Les Houches
87746743	Gare de Les Houches	Les Houches
87746750	Gare de Taconnaz	Les Houches
87746768	Gare de Les Bossons	Chamonix-Mont-Blanc
87746776	Gare de Les Pèlerins	Chamonix-Mont-Blanc
87746784	Gare de Chamonix-Mont-Blanc	Chamonix-Mont-Blanc
87746818	Gare de Les Moussoux	Chamonix-Mont-Blanc
87746826	Gare de Les Praz-de-Chamonix	Chamonix-Mont-Blanc
87746834	Gare de Les Tines	Chamonix-Mont-Blanc
87746842	Gare de Lajoux	Chamonix-Mont-Blanc
87746859	Gare de Argentière (Hte-Savoie)	Chamonix-Mont-Blanc
87746867	Gare de Montroc-le-Planet	Chamonix-Mont-Blanc
87746875	Gare de Vallorcine	Vallorcine
87746883	Gare de Le Buet	Vallorcine
87747006	Gare de Grenoble	Grenoble
87747204	Gare de Virieu-sur-Bourbre	Val-De-Virieu
87747212	Gare de Chabons	Chabons
87747220	Gare de Le Grand-Lemps	Le Grand-Lemps
87747246	Gare de Rives	Rives
87747279	Gare de Réaumont-St-Cassien	Reaumont
87747287	Gare de Voiron	Voiron
87747329	Gare de Moirans	Moirans
87747337	Gare de Voreppe	Voreppe
87747352	Gare de St-Egrève-St-Robert	Saint-Egreve
87747402	Gare de Grenoble U.-Gières	Gieres
87747451	Gare de Brignoud	Villard-Bonnot
87747477	Gare de Goncelin	Goncelin
87747493	Gare de Pontcharra-sur-Bréda	Pontcharra
87747519	Gare de Pont-de-Claix	Le Pont-De-Claix
87747535	Gare de Jarrie-Vizille	Jarrie
87747568	Gare de St-Georges-de-Commiers	Saint-Georges-De-Commiers
87747576	Gare de Vif	Vif
87747592	Gare de Monestier-de-Clermont	Monestier-De-Clermont
87747626	Gare de Clelles-Mens	Clelles
87747667	Gare de Lus-la-Croix-Haute	Lus-La-Croix-Haute
87747691	Gare de Moirans-Galifette	Moirans
87751008	Gare de Marseille-St-Charles	Marseille
87751081	Gare de Marseille-Blancarde	Marseille
87751206	Gare de Sisteron	Sisteron
87751230	Gare de Château-Arnoux-St-Auban	Chateau-Arnoux-Saint-Auban
87751271	Gare de La Brillanne-Oraison	La Brillanne
87751321	Gare de Manosque-Gréoux	Manosque
87751370	Gare de Meyrargues	Meyrargues
87751404	Gare de Aix-en-Provence	Aix-En-Provence
87751420	Gare de Gardanne	Gardanne
87751438	Gare de Simiane	Simiane-Collongue
87751529	Gare de L'Ariane-la-Trinité	La Trinite
87751602	Gare de L'Estaque	Marseille
87751701	Gare de St-Marcel	Marseille
87751719	Gare de La Pomme	Marseille
87751743	Gare de La Penne-sur-Huveaune	La Penne-Sur-Huveaune
87751750	Gare de Aubagne	Aubagne
87751776	Gare de Cassis	Cassis
87751784	Gare de La Ciotat	La Ciotat
87751800	Gare de Septèmes	Septemes-Les-Vallons
87751826	Gare de Saint-Antoine	Marseille
87751842	Gare de Ste-Marthe-en-Provence	Marseille
87753004	Gare de Miramas	Miramas
87753202	Gare de St-Chamas	Saint-Chamas
87753251	Gare de Rognac	Rognac
87753285	Gare de Pas-des-Lanciers	Marignane
87753418	Gare de Istres	Istres
87753426	Gare de Rassuen	Istres
87753442	Gare de Fos-sur-Mer	Port-De-Bouc
87753459	Gare de Port-de-Bouc	Port-De-Bouc
87753491	Gare de Croix-Sainte	Martigues
87753509	Gare de Martigues	Martigues
87753541	Gare de La Couronne	Martigues
87753558	Gare de Sausset-les-Pins	Sausset-Les-Pins
87753566	Gare de Carry-le-Rouet	Carry-Le-Rouet
87753574	Gare de La Redonne-Ensuès	Ensues-La-Redonne
87753582	Gare de Niolon	Le Rove
87753657	Gare de Arles	Arles
87753681	Gare de St-Martin-de-Crau	Saint-Martin-De-Crau
87753707	Gare de Orgon	Orgon
87753715	Gare de Sénas	Senas
87753731	Gare de Lamanon	Lamanon
87753764	Gare de Salon	Salon-De-Provence
87755009	Gare de Toulon	Toulon
87755215	Gare de St-Cyr-les-Lecq.la-Cad.	Saint-Cyr-Sur-Mer
87755223	Gare de Bandol	Bandol
87755231	Gare de Ollioules-Sanary-S-Mer	Ollioules
87755264	Gare de La Seyne-Six-Fours	La Seyne-Sur-Mer
87755306	Gare de La Garde	La Garde
87755314	Gare de La Pauline-Hyères	La Garde
87755330	Gare de Solliès-Pont	Sollies-Pont
87755355	Gare de Cuers-Pierrefeu	Cuers
87755363	Gare de Puget-Ville	Puget-Ville
87755371	Gare de Carnoules	Carnoules
87755389	Gare de Pignans	Pignans
87755397	Gare de Gonfaron	Gonfaron
87755405	Gare de Le Luc-et-le-Cannet	Le Cannet-Des-Maures
87755421	Gare de Vidauban	Vidauban
87755447	Gare de Les Arcs-Draguignan	Les Arcs
87755611	Gare de La Crau	La Crau
87755629	Gare de Hyères	Hyeres
87756056	Gare de Nice-Ville	Nice
87756254	Gare de Nice-St-Augustin	Nice
87756304	Gare de Villeneuve-Loubet-Plage	Villeneuve-Loubet
87756320	Gare de Cagnes-sur-Mer	Cagnes-Sur-Mer
87756338	Gare de Cros-de-Cagnes	Cagnes-Sur-Mer
87756346	Gare de St-Laurent-du-Var	Saint-Laurent-Du-Var
87756353	Gare de Nice-Riquier	Nice
87756361	Gare de Villefranche-sur-Mer	Villefranche-Sur-Mer
87756379	Gare de Beaulieu-sur-Mer	Beaulieu-Sur-Mer
87756387	Gare de Eze	Eze
87756395	Gare de Cap-d'Ail	Cap-D'Ail
87756460	Gare de Cap-Martin-Roquebrune	Roquebrune-Cap-Martin
87756478	Gare de Carnolès	Roquebrune-Cap-Martin
87756486	Gare de Menton	Menton
87756494	Gare de Menton-Garavan	Menton
87756767	Gare de La Trinité-Victor	La Trinite
87756775	Gare de Drap-Cantaron	Cantaron
87756783	Gare de Peillon-Ste-Thècle	Peillon
87756791	Gare de Peille	Peille
87756809	Gare de L'Escarène	L'Escarene
87756817	Gare de Touet-de-l'Escarène	Touet-De-L'Escarene
87756825	Gare de Sospel	Sospel
87756833	Gare de Breil-sur-Roya	Breil-Sur-Roya
87756858	Gare de Fontan-Saorge	Fontan
87756866	Gare de St-Dalmas-de-Tende	Tende
87756874	Gare de La Brigue	La Brigue
87756882	Gare de Tende	Tende
87757500	Gare de Fréjus	Frejus
87757526	Gare de St-Raphaël-Valescure	Saint-Raphael
87757534	Gare de Boulouris-sur-Mer	Saint-Raphael
87757542	Gare de Le Dramont	Saint-Raphael
87757559	Gare de Agay	Saint-Raphael
87757567	Gare de Anthéor-Cap-Roux	Saint-Raphael
87757575	Gare de Le Trayas	Saint-Raphael
87757583	Gare de Théoule-sur-Mer	Theoule-Sur-Mer
87757591	Gare de Mandelieu-la-Napoule	Mandelieu-La-Napoule
87757617	Gare de Cannes-la-Bocca	Cannes
87757625	Gare de Cannes	Cannes
87757641	Gare de Golfe-Juan-Vallauris	Vallauris
87757666	Gare de Juan-les-Pins	Antibes
87757674	Gare de Antibes	Antibes
87757690	Gare de Biot	Antibes
87757724	Gare de Grasse	Grasse
87757732	Gare de Ranguin	Mougins
87757740	Gare de Frayère (la)	Cannes
87757757	Gare de Le Bosquet	Cannes
87759290	Gare de Picon-Busserine.	Marseille
87759316	Gare de St-Joseph-Le-Castellas.	Marseille
87761007	Gare de Valence-Ville	Valence
87761106	Gare de St-Rambert-d'Albon	Saint-Rambert-D'Albon
87761130	Gare de St-Vallier-sur-Rhône	Saint-Vallier
87761163	Gare de Tain	Tain-L'Hermitage
87761239	Gare de L'Isle-d'Abeau	L'Isle-D'Abeau
87761247	Gare de Livron	Livron-Sur-Drome
87761262	Gare de Loriol	Loriol-Sur-Drome
87761494	Gare de St-Peray	Saint-Peray
87761650	Gare de Romans-Bourg-de-Péage	Romans-Sur-Isere
87761684	Gare de St-Hilaire-St-Nazaire	Saint-Hilaire-Du-Rosier
87761718	Gare de St-Marcellin	Saint-Marcellin
87761726	Gare de Vinay	Vinay
87761742	Gare de Poliénas	Polienas
87761759	Gare de Tullins-Fures	Tullins
87761783	Gare de Crest	Crest
87761817	Gare de Saillans	Saillans
87761841	Gare de Die	Die
87761874	Gare de Luc-en-Diois	Luc-En-Diois
87763003	Gare de Gap	Gap
87763029	Gare de Valence-TGV	Alixan
87763250	Gare de Aspres-sur-Buech	Aspres-Sur-Buech
87763300	Gare de Veynes-Dévoluy	Veynes
87763425	Gare de Chorges	Chorges
87763466	Gare de Embrun	Embrun
87763508	Gare de Montdauphin-Guillestre	Eygliers
